account_id,initial_risk_category,kyc_documentation_completeness,max_7d_inflow_count,avg_7d_inflow_amount,total_inflows,total_inflow_amount,avg_hours_to_outflow,fast_pairs,counterparty_link_count,device_link_count,high_risk_country_share,is_lower_risk,label,is_near_miss,rf_proba,iso_score
A02430,normal_risk_cdd,0.8276057739037717,8.0,1111.068172374429,73,80443.0,24.0,0,137,0,0.0,0,0,0,0.0,0.47824441071692747
A02431,normal_risk_cdd,0.7815107850375516,5.0,1156.4884912280702,19,21359.74,24.0,0,40,0,0.0,0,0,0,0.0,0.41752100066871783
A02432,normal_risk_cdd,0.9803358411847112,7.0,1584.2822588325655,62,99807.77999999998,24.0,0,110,0,0.0,0,0,0,0.0,0.5247099948927547
A02433,normal_risk_cdd,0.8515089477379961,7.0,1040.8705187074831,28,36019.31,24.0,0,65,0,0.0,0,0,0,0.0,0.38725439568454323
A02434,normal_risk_cdd,0.8641415742580723,5.0,1455.4655208333334,32,45328.72,24.0,0,77,0,0.0,0,0,0,0.0,0.4327552526086135
A02435,higher_risk_edd,0.9113415433627632,6.0,1302.7788833333334,30,39495.350000000006,24.0,0,63,0,0.0,0,0,0,0.0,0.40258432855687687
A02436,normal_risk_cdd,0.8487376863701631,5.0,1190.6140083333332,20,21291.44,999.0,0,37,0,0.0,0,0,0,0.0,0.5734042536080224
A02437,normal_risk_cdd,0.7527797228557812,9.0,940.5182152625154,65,59794.39,24.0,0,115,0,0.0,0,0,0,0.0,0.4205482347872421
A02438,normal_risk_cdd,0.836414637112394,4.0,1038.38568627451,17,16823.52,24.0,0,44,0,0.0,0,0,0,0.0,0.42354623415730686
A02439,normal_risk_cdd,0.7750393257123395,9.0,1040.1038933982684,66,68790.09,24.0,0,128,0,0.0,0,0,0,0.0,0.4235014595922205
A02440,higher_risk_edd,0.927807713219507,7.0,1171.466487366375,49,58084.83,24.0,0,92,0,0.0,0,0,0,0.0,0.3911497997300066
A02441,normal_risk_cdd,0.6452066746958002,7.0,1055.5602479296067,46,44175.869999999995,24.0,0,96,0,0.0,0,0,0,0.0,0.42956381684325295
A02442,normal_risk_cdd,0.7597597433245179,5.0,1370.3656136363636,22,29560.69,24.0,0,53,0,0.0,0,0,0,0.0,0.43041161987382787
A02443,normal_risk_cdd,0.9671141123611466,10.0,1318.3718493386243,60,80277.71000000004,24.0,0,115,0,0.0,0,0,0,0.0,0.46681054700708874
A02444,normal_risk_cdd,0.9164318199286032,9.0,1318.8586423280424,60,75838.76000000001,24.0,0,118,0,0.0,0,0,0,0.0,0.41975372064433364
A02445,normal_risk_cdd,0.9555231468732184,8.0,980.5893695542048,47,42279.55,24.0,0,75,0,0.0,0,0,0,0.0,0.41234638043564364
A02446,lower_risk_sdd,0.7610177015736739,8.0,1148.9917967532467,55,61096.55,24.0,0,87,0,0.0,1,0,0,0.0,0.4780024695444511
A02447,normal_risk_cdd,0.903838993933158,5.0,851.9888771929824,19,16246.65,999.0,0,41,0,0.0,0,0,0,0.0,0.5763007573756487
A02448,normal_risk_cdd,0.8137705051696692,4.0,1282.565277777778,12,16738.25,24.0,0,31,0,0.0,0,0,0,0.0,0.46186702733110013
A02449,normal_risk_cdd,0.7670199242987502,5.0,986.3083717948718,26,31595.000000000004,24.0,0,61,0,0.0,0,0,0,0.0,0.40254729043057397
A02450,normal_risk_cdd,0.9417395684359756,8.0,1068.780843915344,54,59235.51999999999,24.0,0,113,0,0.0,0,0,0,0.0,0.39507496285914956
A02451,normal_risk_cdd,0.8551654379509912,8.0,818.500261904762,60,54171.44000000002,24.0,0,97,0,0.0,0,0,0,0.0,0.40702455228905465
A02452,normal_risk_cdd,1.0,6.0,903.8462135416668,32,26833.86,24.0,0,57,0,0.0,0,0,0,0.0,0.42700546027200825
A02453,normal_risk_cdd,0.8207921619191396,5.0,1011.6896893939391,22,22934.220000000005,24.0,0,37,0,0.0,0,0,0,0.0,0.4133751231768374
A02454,normal_risk_cdd,1.0,8.0,1102.7051685867898,62,72991.26,24.0,0,112,0,0.0,0,0,0,0.0,0.4359262562094283
A02455,normal_risk_cdd,0.8374566567443396,7.0,1291.5932394557824,35,42013.850000000006,24.0,0,64,0,0.0,0,0,0,0.0,0.39982180040242893
A02456,normal_risk_cdd,0.956883887780696,7.0,1020.7334835164836,52,51061.94,24.0,0,112,0,0.0,0,0,0,0.0,0.40149359535336143
A02457,lower_risk_sdd,0.7857353389785964,11.0,1358.429458621934,70,99806.82,24.0,0,132,0,0.0,1,0,0,0.0,0.5979349361812133
A02458,normal_risk_cdd,0.768164005745543,9.0,1142.5453296130952,48,54952.76,24.0,0,102,0,0.0,0,0,0,0.0,0.4028905773246441
A02459,normal_risk_cdd,0.8112001537367305,8.0,1470.2232770774976,51,70598.76,24.0,0,109,0,0.0,0,0,0,0.0,0.41766355442834135
A02460,normal_risk_cdd,0.7673616619441175,7.0,1545.090916190476,25,35065.450000000004,24.0,0,43,0,0.0,0,0,0,0.0,0.44998113835971226
A02461,normal_risk_cdd,0.7516044409393421,9.0,1261.7702276272578,58,87182.18,24.0,0,99,0,0.0,0,0,0,0.0,0.44717691903276224
A02462,lower_risk_sdd,0.703365348041996,7.0,1361.236930894309,41,55153.41,24.0,0,70,0,0.0,1,0,0,0.0,0.48670260232878365
A02463,normal_risk_cdd,0.8342697303800782,7.0,772.7459411764705,34,26833.68,24.0,0,72,0,0.0,0,0,0,0.0,0.4092323009717022
A02464,normal_risk_cdd,0.8541893058552109,7.0,854.5658062397372,58,49084.37,24.0,0,115,0,0.0,0,0,0,0.0,0.4076383395074433
A02465,normal_risk_cdd,0.8944991307978624,4.0,1031.9820555555557,15,15589.940000000004,24.0,0,32,0,0.0,0,0,0,0.0,0.44064695271960463
A02466,normal_risk_cdd,0.7014090533028068,8.0,1021.9445243589744,65,67629.54,24.0,0,125,0,0.0,0,0,0,0.0,0.43543738106470536
A02467,normal_risk_cdd,0.9529412803165644,5.0,1190.8987083333334,24,29069.98,24.0,0,55,0,0.0,0,0,0,0.0,0.41579597863791423
A02468,normal_risk_cdd,0.8220724669328066,4.0,685.9546969696968,22,15763.12,24.0,0,39,0,0.0,0,0,0,0.0,0.4438221972990299
A02469,normal_risk_cdd,0.8925921044990286,6.0,1063.1358536585367,41,40624.21000000001,24.0,0,70,0,0.0,0,0,0,0.0,0.3916584135030626
A02470,normal_risk_cdd,0.8996570271382838,8.0,1013.3484424307036,67,62435.08,24.0,0,129,0,0.0,0,0,0,0.0,0.42748145265119375
A02471,normal_risk_cdd,0.9596637248611072,9.0,1091.2376334776334,55,63465.71000000001,24.0,0,102,0,0.0,0,0,0,0.0,0.4092800628706098
A02472,normal_risk_cdd,0.8416114089773573,4.0,1244.989895833333,24,30295.72,24.0,0,47,0,0.0,0,0,0,0.0,0.4161105859831251
A02473,normal_risk_cdd,0.6801090032765655,6.0,825.4853466666666,25,20743.59,24.0,0,44,0,0.0,0,0,0,0.0,0.45995379969156575
A02474,normal_risk_cdd,0.8545702090762849,6.0,976.9568592592592,45,45516.95,24.0,0,89,0,0.0,0,0,0,0.0,0.3877124366106061
A02475,lower_risk_sdd,0.6660565486529281,14.0,895.5579438648734,96,81215.18,11.674698795180722,51,74,5,0.0842696629213483,1,1,1,0.94,0.6573336891281049
A02476,lower_risk_sdd,0.5672591312687907,9.0,723.7745630341881,52,39338.969999999994,24.0,0,101,0,0.0,1,0,0,0.0,0.527680179497145
A02477,normal_risk_cdd,0.8617992523546351,7.0,1020.6732602436322,43,42729.869999999995,24.0,0,71,0,0.0,0,0,0,0.0,0.3874229298616227
A02478,normal_risk_cdd,0.8211185252218967,4.0,1098.593552631579,19,21217.13,24.0,0,50,0,0.0,0,0,0,0.0,0.41738613718418804
A02479,higher_risk_edd,0.8425796840573991,8.0,1142.333442493947,59,65534.579999999994,24.0,0,108,0,0.0,0,0,0,0.0,0.3898061897979291
A02480,normal_risk_cdd,0.9037187916007426,7.0,1006.6917436974792,51,52631.54999999999,24.0,0,104,0,0.0,0,0,0,0.0,0.38333975145496113
A02481,normal_risk_cdd,0.8049019879281762,6.0,1019.9648412698411,21,29500.660000000003,24.0,0,41,0,0.0,0,0,0,0.0,0.40528956751982337
A02482,lower_risk_sdd,0.6174896628210345,5.0,1000.0549242424242,33,34539.46000000001,24.0,0,68,0,0.0,1,0,0,0.0,0.4838093726987207
A02483,normal_risk_cdd,0.8129936922170332,7.0,801.0312720057719,33,29927.05,24.0,0,62,0,0.0,0,0,0,0.0,0.4068682925010379
A02484,normal_risk_cdd,0.9488382877971318,7.0,985.02185600907,42,49340.50000000001,24.0,0,90,0,0.0,0,0,0,0.0,0.3892153535907151
A02485,normal_risk_cdd,0.8467267070581286,4.0,670.2438768115942,23,15039.14,24.0,0,57,0,0.0,0,0,0,0.0,0.45637271975124183
A02486,normal_risk_cdd,0.8563279856436657,8.0,932.748584478022,52,47162.240000000005,24.0,0,87,0,0.0,0,0,0,0.0,0.3881250594105862
A02487,normal_risk_cdd,0.8147491076490883,10.0,1218.6196473137973,65,73235.24999999999,24.0,0,137,0,0.0,0,0,0,0.0,0.4692094588469721
A02488,lower_risk_sdd,0.6870293457803924,8.0,1322.6438454301076,62,80610.36999999998,24.0,0,107,0,0.0,1,0,0,0.0,0.5054180630105537
A02489,normal_risk_cdd,0.9579454438760536,7.0,1004.2404298941796,36,32956.11,24.0,0,78,0,0.0,0,0,0,0.0,0.4031384204024622
A02490,higher_risk_edd,1.0,7.0,816.7850461309523,16,14225.72,24.0,0,33,0,0.0,0,0,0,0.0,0.4915237286398992
A02491,normal_risk_cdd,0.9049493569067883,8.0,1100.7774659863944,56,62167.100000000006,24.0,0,107,0,0.0,0,0,0,0.0,0.38556953330648086
A02492,lower_risk_sdd,0.6984984164707476,7.0,783.5523687423688,39,34936.729999999996,24.0,0,66,0,0.0,1,0,0,0.0,0.48176832521915386
A02493,higher_risk_edd,0.8395805885351069,7.0,2644.941067099567,44,89215.53,24.0,0,104,0,0.0,0,0,0,0.0,0.5519257137317207
A02494,normal_risk_cdd,0.7799104934640689,10.0,1187.028723881674,55,71108.31999999999,24.0,0,93,0,0.0,0,0,0,0.0,0.4429134345934917
A02495,normal_risk_cdd,0.8336010085120699,7.0,1089.2588171225937,47,52574.09,24.0,0,97,0,0.0,0,0,0,0.0,0.37596992024585557
A02496,normal_risk_cdd,0.791930876600542,8.0,1271.366025324675,55,68777.96,24.0,0,109,0,0.0,0,0,0,0.0,0.39743488223292905
A02497,normal_risk_cdd,0.7648370380195202,6.0,1167.4135364583333,32,37150.2,24.0,0,69,0,0.0,0,0,0,0.0,0.3958237754551285
A02498,normal_risk_cdd,0.700225940730354,4.0,1694.837458333333,20,28678.480000000003,24.0,0,48,0,0.0,0,0,0,0.0,0.48966500842189614
A02499,normal_risk_cdd,0.7422776629492687,6.0,1074.781862745098,34,37899.47,24.0,0,68,0,0.0,0,0,0,0.0,0.39753659801033503
A02500,lower_risk_sdd,0.629477955412592,5.0,845.6825,39,34848.24,24.0,0,89,0,0.0,1,0,0,0.0,0.5010465983766036
A02501,normal_risk_cdd,0.8444458906544893,4.0,715.5038888888889,18,10946.479999999998,999.0,0,32,0,0.0,0,0,0,0.0,0.603414924919412
A02502,higher_risk_edd,0.8865556979095539,9.0,1639.374537061994,53,83607.92000000001,24.0,0,123,0,0.0,0,0,0,0.0,0.4860621420815347
A02503,normal_risk_cdd,0.856314017014658,6.0,830.8430042735042,39,33708.27,24.0,0,83,0,0.0,0,0,0,0.0,0.3963084037542079
A02504,normal_risk_cdd,0.8152933087273299,8.0,958.3512214635856,68,67072.26,24.0,0,133,0,0.0,0,0,0,0.0,0.4401653565061739
A02505,lower_risk_sdd,0.7372458869899079,5.0,1405.4967777777777,21,25310.42,24.0,0,43,0,0.0,1,0,0,0.0,0.5081034300910359
A02506,higher_risk_edd,0.9370699388780128,7.0,1404.9153671274958,62,81563.03000000001,24.0,0,125,0,0.0,0,0,0,0.0,0.46498796814855725
A02507,higher_risk_edd,1.0,9.0,950.261252587992,69,64006.27,24.0,0,128,0,0.0,0,0,0,0.0,0.45670850106145655
A02508,normal_risk_cdd,0.8662571009835753,8.0,1200.7865298594847,61,65437.52,24.0,0,125,0,0.0,0,0,0,0.0,0.4065990469195053
A02509,normal_risk_cdd,0.7378343168604756,8.0,1047.3252107396152,47,47577.07000000001,24.0,0,103,0,0.0,0,0,0,0.0,0.39983703359038275
A02510,normal_risk_cdd,0.842747345941026,8.0,1225.381510610766,46,54818.23,24.0,0,98,0,0.0,0,0,0,0.0,0.3834365377720506
A02511,normal_risk_cdd,0.7511500720537053,5.0,1139.278574074074,18,18454.699999999997,24.0,0,52,0,0.0,0,0,0,0.0,0.43005473556215257
A02512,lower_risk_sdd,0.6413503329426463,15.0,1029.7537886970388,111,110163.45000000004,12.816326530612244,57,142,5,0.0752212389380531,1,1,1,0.98,0.6970067167986382
A02513,lower_risk_sdd,0.5903895346215449,10.0,1393.3724829163305,59,74623.60999999999,24.0,0,118,0,0.0,1,0,0,0.0,0.5489176372001455
A02514,normal_risk_cdd,0.8805570426787847,7.0,983.0779825783972,41,37165.91,24.0,0,83,0,0.0,0,0,0,0.0,0.3812387345962078
A02515,normal_risk_cdd,0.7426116530027038,6.0,777.2060952380953,28,21983.86,24.0,0,52,0,0.0,0,0,0,0.0,0.4255698258310642
A02516,lower_risk_sdd,0.651176146022355,9.0,1085.711996732026,68,76901.33,24.0,0,122,0,0.0,1,0,0,0.0,0.5083777965165066
A02517,normal_risk_cdd,0.8957932466050554,6.0,1133.286916666667,20,22472.79,24.0,0,40,0,0.0,0,0,0,0.0,0.4086747379397573
A02518,normal_risk_cdd,0.9226076455447196,8.0,925.2735173745172,37,38044.37,24.0,0,68,0,0.0,0,0,0,0.0,0.4060009179001333
A02519,normal_risk_cdd,0.7888665793692622,11.0,1143.247330976431,45,51858.76999999999,24.0,0,95,0,0.0,0,0,0,0.0,0.44954635712836205
A02520,normal_risk_cdd,0.851420077776574,7.0,1269.0631557823133,35,42034.97,24.0,0,63,0,0.0,0,0,0,0.0,0.39837696399779265
A02521,normal_risk_cdd,0.8647317578329259,8.0,889.4858198260073,52,45973.57000000001,24.0,0,98,0,0.0,0,0,0,0.0,0.3900410910384224
A02522,normal_risk_cdd,0.9737701023634214,10.0,1277.8240965411042,67,87812.17000000001,24.0,0,130,0,0.0,0,0,0,0.0,0.5067021390767604
A02523,normal_risk_cdd,0.731493595139989,7.0,1167.5617684729064,29,31162.109999999997,24.0,0,57,0,0.0,0,0,0,0.0,0.412716006801579
A02524,higher_risk_edd,0.877111796394316,7.0,1132.97864569161,42,46745.21000000001,24.0,0,99,0,0.0,0,0,0,0.0,0.38345077716607023
A02525,normal_risk_cdd,1.0,7.0,1110.436735179786,49,53232.9,24.0,0,96,0,0.0,0,0,0,0.0,0.4119762603988327
A02526,higher_risk_edd,0.928152217283522,5.0,1098.665225,20,21131.54,24.0,0,42,0,0.0,0,0,0,0.0,0.4136883946910186
A02527,higher_risk_edd,0.798720495207738,8.0,1295.3596367880486,51,61907.84,24.0,0,106,0,0.0,0,0,0,0.0,0.39358406794969647
A02528,normal_risk_cdd,0.8033959885321467,5.0,946.7963086419752,27,27684.58,24.0,0,49,0,0.0,0,0,0,0.0,0.40004428967334804
A02529,normal_risk_cdd,0.628490142282851,8.0,1560.7955368165788,54,78715.43999999999,24.0,0,126,0,0.0,0,0,0,0.0,0.5142562966320869
A02530,normal_risk_cdd,0.8692736569964923,4.0,857.592807017544,19,16755.540000000005,24.0,0,43,0,0.0,0,0,0,0.0,0.4238000486382694
A02531,normal_risk_cdd,0.9147827808222576,6.0,1024.7084516129032,31,30543.28,24.0,0,58,0,0.0,0,0,0,0.0,0.3920841649676758
A02532,normal_risk_cdd,0.7770670099064997,6.0,665.9761354166667,32,21933.34,24.0,0,58,0,0.0,0,0,0,0.0,0.4365555855930167
A02533,lower_risk_sdd,0.6123420862198795,4.0,683.0282777777778,15,10821.89,24.0,0,37,0,0.0,1,0,0,0.0,0.563840659709659
A02534,higher_risk_edd,1.0,10.0,1043.766604299929,67,80408.31,24.0,0,136,0,0.0,0,0,0,0.0,0.51210242325792
A02535,normal_risk_cdd,0.7099827628123143,8.0,1578.992823920266,43,77763.07,24.0,0,90,0,0.0,0,0,0,0.0,0.47631165567995615
A02536,normal_risk_cdd,0.7442743030240363,7.0,1199.0123018867926,53,61683.09,24.0,0,125,0,0.0,0,0,0,0.0,0.42354730785409794
A02537,normal_risk_cdd,0.8317507854627488,6.0,1335.064410852713,43,54098.56,24.0,0,82,0,0.0,0,0,0,0.0,0.4096281922774343
A02538,lower_risk_sdd,0.5898132130026545,9.0,1207.5141953003422,51,60387.84999999999,24.0,0,107,0,0.0,1,0,0,0.0,0.4956589061791498
A02539,normal_risk_cdd,0.8264906482021129,5.0,1259.1145959595958,33,46927.13,24.0,0,53,0,0.0,0,0,0,0.0,0.4231177607846144
A02540,normal_risk_cdd,0.7488999744474782,8.0,740.5469991694353,43,32657.199999999997,24.0,0,93,0,0.0,0,0,0,0.0,0.43574728037465804
A02541,normal_risk_cdd,0.8671450788737206,6.0,1114.7161344086023,31,30474.2,24.0,0,64,0,0.0,0,0,0,0.0,0.3915286052473569
A02542,normal_risk_cdd,0.8380613531856009,6.0,1107.8290166666666,20,18882.81,24.0,0,44,0,0.0,0,0,0,0.0,0.4107683057592506
A02543,normal_risk_cdd,0.8939352395386426,4.0,745.1705303030303,22,17441.56,24.0,0,76,0,0.0,0,0,0,0.0,0.460549368685252
A02544,normal_risk_cdd,0.8660319600384234,7.0,931.5300774976656,51,47048.08,24.0,0,99,0,0.0,0,0,0,0.0,0.3834993146695562
A02545,normal_risk_cdd,0.8665352057996819,4.0,1273.1610256410256,26,28197.03,24.0,0,52,0,0.0,0,0,0,0.0,0.4218772097152224
A02546,higher_risk_edd,0.8342954116375908,3.0,553.3815476190476,14,7951.69,24.0,0,33,0,0.0,0,0,0,0.0,0.5292226236778083
A02547,normal_risk_cdd,0.8894073241315897,9.0,1128.825624603175,60,68670.74999999999,24.0,0,112,0,0.0,0,0,0,0.0,0.3971539785890539
A02548,normal_risk_cdd,0.8235306878556446,11.0,1206.4351868414603,53,63940.01,24.0,0,95,0,0.0,0,0,0,0.0,0.4502729202546515
A02549,normal_risk_cdd,0.8366721353880305,7.0,1245.2713125541125,55,70982.18999999997,24.0,0,127,0,0.0,0,0,0,0.0,0.42684611441704534
A02550,normal_risk_cdd,0.9338611501112648,7.0,980.26201010101,33,32769.52,24.0,0,66,0,0.0,0,0,0,0.0,0.3971414845167633
A02551,normal_risk_cdd,0.7924451554786484,4.0,939.6294791666668,16,10780.32,24.0,0,29,0,0.0,0,0,0,0.0,0.4675607266526787
A02552,normal_risk_cdd,0.95809474627672,5.0,898.6610512820514,26,21936.78,24.0,0,39,0,0.0,0,0,0,0.0,0.43058498761467945
A02553,higher_risk_edd,1.0,8.0,914.0762675906184,67,59777.380000000005,24.0,0,139,0,0.0,0,0,0,0.0,0.48692410871196884
A02554,normal_risk_cdd,0.9102227549891496,9.0,1081.8759437118438,65,67024.99,24.0,0,127,0,0.0,0,0,0,0.0,0.41097227314960816
A02555,normal_risk_cdd,0.7715503351386063,8.0,1008.3722733029382,47,46867.830000000016,24.0,0,82,0,0.0,0,0,0,0.0,0.39319900587243345
A02556,lower_risk_sdd,0.4750965403498455,8.0,1146.828947865353,58,71618.78,24.0,0,126,0,0.0,1,0,0,0.0,0.5548439879717845
A02557,normal_risk_cdd,0.9363067931407952,6.0,1079.6297708333332,32,38673.880000000005,24.0,0,65,0,0.0,0,0,0,0.0,0.39840311632752196
A02558,normal_risk_cdd,0.8589108049064863,8.0,1113.553723901099,52,57280.16,24.0,0,124,0,0.0,0,0,0,0.0,0.40027551805131145
A02559,lower_risk_sdd,0.590384202334283,6.0,1799.6261279069768,43,90510.16,24.0,0,93,0,0.0,1,0,0,0.0,0.5742348915739953
A02560,normal_risk_cdd,0.943884987500448,6.0,1031.1906774193546,31,37037.33,24.0,0,76,0,0.0,0,0,0,0.0,0.39737297684087236
A02561,normal_risk_cdd,0.7810752895297752,4.0,1212.3632971014492,23,25972.23999999999,24.0,0,63,0,0.0,0,0,0,0.0,0.4341939491633608
A02562,normal_risk_cdd,0.8160675793415245,5.0,1240.3817254901965,34,46004.759999999995,24.0,0,91,0,0.0,0,0,0,0.0,0.42387654743465075
A02563,normal_risk_cdd,0.8919912291453596,6.0,1206.8957083333337,32,34299.2,24.0,0,69,0,0.0,0,0,0,0.0,0.3878164096271684
A02564,normal_risk_cdd,0.7609117734708097,6.0,981.4064456521744,46,46143.66000000002,24.0,0,80,0,0.0,0,0,0,0.0,0.39928416369556124
A02565,normal_risk_cdd,0.8412415272314346,7.0,895.8726857142858,50,44582.380000000005,24.0,0,92,0,0.0,0,0,0,0.0,0.38586756574336967
A02566,lower_risk_sdd,0.737130974713069,7.0,1159.5087235023043,31,39674.8,24.0,0,68,0,0.0,1,0,0,0.0,0.4703427400790386
A02567,lower_risk_sdd,0.6668888594896905,7.0,1231.0982953869047,32,38101.810000000005,24.0,0,54,0,0.0,1,0,0,0.0,0.4767293934625187
A02568,normal_risk_cdd,0.9497941069458944,9.0,1259.9353631815045,69,81777.05,24.0,0,132,0,0.0,0,0,0,0.0,0.47385725852045035
A02569,higher_risk_edd,1.0,8.0,1351.9872023809523,67,82009.59,24.0,0,132,0,0.0,0,0,0,0.0,0.4962784410167917
A02570,lower_risk_sdd,0.6506190667537296,9.0,1012.8740943043888,68,67957.45000000001,24.0,0,123,0,0.0,1,0,0,0.0,0.5019366872600445
A02571,normal_risk_cdd,0.6630606898914089,7.0,1449.2130407586762,59,88134.38000000002,24.0,0,127,0,0.0,0,0,0,0.0,0.5050914301562686
A02572,normal_risk_cdd,0.7615382163827754,7.0,1248.903503401361,49,59028.96,24.0,0,98,0,0.0,0,0,0,0.0,0.3974535696526095
A02573,normal_risk_cdd,0.9110667289907592,6.0,1456.8502549019609,34,51348.76999999999,24.0,0,61,0,0.0,0,0,0,0.0,0.4267123058979752
A02574,normal_risk_cdd,0.725979886377177,5.0,782.0291458333335,24,16955.010000000002,24.0,0,54,0,0.0,0,0,0,0.0,0.4385627052176028
A02575,normal_risk_cdd,0.8238645929130439,8.0,1087.007937580437,37,35794.28999999999,24.0,0,61,0,0.0,0,0,0,0.0,0.40326447979967095
A02576,normal_risk_cdd,0.8770784490951226,6.0,1209.6287626262626,33,42961.44,24.0,0,63,0,0.0,0,0,0,0.0,0.39898336719404803
A02577,normal_risk_cdd,0.9675656556609208,9.0,1496.0052783189035,66,93057.62,24.0,0,135,0,0.0,0,0,0,0.0,0.5224794172499304
A02578,lower_risk_sdd,0.6039984242836469,6.0,564.7983218390804,29,16048.009999999998,24.0,0,62,0,0.0,1,0,0,0.0,0.5429633076408236
A02579,higher_risk_edd,0.8985209832733496,4.0,1608.622355072464,23,30370.020000000004,24.0,0,43,0,0.0,0,0,0,0.0,0.4537050693021657
A02580,lower_risk_sdd,0.64580433868036,4.0,1718.81391025641,13,19855.68,24.0,0,28,0,0.0,1,0,0,0.0,0.5732765436746495
A02581,normal_risk_cdd,0.8780730375848081,5.0,845.3599404761906,28,25261.24,24.0,0,72,0,0.0,0,0,0,0.0,0.4152597516010618
A02582,lower_risk_sdd,0.6376602538083125,7.0,910.6968993855606,31,28065.41,24.0,0,68,0,0.0,1,0,0,0.0,0.4727700628614494
A02583,normal_risk_cdd,0.9339414679108649,5.0,973.126931372549,17,16675.47,24.0,0,29,0,0.0,0,0,0,0.0,0.440485643465587
A02584,lower_risk_sdd,0.5860684933577223,9.0,1100.744185107376,51,53449.48,24.0,0,89,0,0.0,1,0,0,0.0,0.49011440020249414
A02585,normal_risk_cdd,0.8596128746703234,6.0,1648.4704022988508,29,34609.22,24.0,0,56,0,0.0,0,0,0,0.0,0.4247042624586567
A02586,normal_risk_cdd,0.8856170168197615,7.0,795.616184729064,29,25987.46,24.0,0,58,0,0.0,0,0,0,0.0,0.40937552625457285
A02587,normal_risk_cdd,0.8179813752075314,8.0,847.1813283972125,41,38040.49999999999,24.0,0,80,0,0.0,0,0,0,0.0,0.4011321561670486
A02588,normal_risk_cdd,0.9171767949247972,8.0,1277.871994260204,56,65873.41,24.0,0,116,0,0.0,0,0,0,0.0,0.40122497828351666
A02589,normal_risk_cdd,0.861916683299388,7.0,1731.7949835978836,45,82189.86,24.0,0,79,0,0.0,0,0,0,0.0,0.48827360859420355
A02590,normal_risk_cdd,0.913107657052182,8.0,1307.9861302785266,53,67624.74,24.0,0,107,0,0.0,0,0,0,0.0,0.3971075699522426
A02591,normal_risk_cdd,0.8655283286439065,3.0,942.398,10,8195.46,24.0,0,31,0,0.0,0,0,0,0.0,0.5068702045193889
A02592,normal_risk_cdd,0.8801123657189782,7.0,1022.303505226481,41,42219.08,24.0,0,73,0,0.0,0,0,0,0.0,0.3835295851250453
A02593,lower_risk_sdd,0.5994086594520516,4.0,1052.3313333333333,20,22325.88,24.0,0,51,0,0.0,1,0,0,0.0,0.5131502291000509
A02594,normal_risk_cdd,0.7995382635847021,5.0,1801.9051091954025,29,57537.64000000001,24.0,0,61,0,0.0,0,0,0,0.0,0.48501741236553436
A02595,higher_risk_edd,1.0,7.0,1354.884377112135,31,39540.80999999998,24.0,0,51,0,0.0,0,0,0,0.0,0.44281826606038294
A02596,lower_risk_sdd,0.7008408355616266,3.0,1208.2854761904764,14,15677.98,24.0,0,34,0,0.0,1,0,0,0.0,0.5418473817320756
A02597,normal_risk_cdd,0.7681627867022078,9.0,1205.1542286188107,67,79472.20000000001,24.0,0,124,0,0.0,0,0,0,0.0,0.44554757767694864
A02598,higher_risk_edd,0.9644690739723863,5.0,585.2042756410257,26,17002.57,24.0,0,58,0,0.0,0,0,0,0.0,0.4650823731478065
A02599,higher_risk_edd,0.7600979157171659,10.0,1119.6272619047618,69,76641.45000000001,24.0,0,128,0,0.0,0,0,0,0.0,0.47004739205497925
A02600,normal_risk_cdd,0.8040847869040466,7.0,1136.712134199134,33,40417.02999999999,24.0,0,50,0,0.0,0,0,0,0.0,0.4025646122529958
A02601,normal_risk_cdd,0.9268822141295924,6.0,807.4895454545455,44,44417.310000000005,24.0,0,99,0,0.0,0,0,0,0.0,0.4150220284998132
A02602,normal_risk_cdd,0.8399883529031072,7.0,648.9081422902493,42,27083.31,24.0,0,88,0,0.0,0,0,0,0.0,0.4281726731268615
A02603,normal_risk_cdd,0.8594330135732825,6.0,1602.4692129629627,36,53181.030000000006,24.0,0,56,0,0.0,0,0,0,0.0,0.44419645395737856
A02604,lower_risk_sdd,0.4086895002783831,5.0,787.7409114583334,32,24878.1,24.0,0,67,0,0.0,1,0,0,0.0,0.5383211254231212
A02605,lower_risk_sdd,0.6186197105491079,6.0,1465.646357843137,34,49651.259999999995,24.0,0,60,0,0.0,1,0,0,0.0,0.5083283691364896
A02606,normal_risk_cdd,0.877061777906177,6.0,897.4562518518518,45,36663.66,24.0,0,91,0,0.0,0,0,0,0.0,0.3987347911223531
A02607,normal_risk_cdd,0.8872231900318671,5.0,985.7285666666668,35,34666.61,24.0,0,81,0,0.0,0,0,0,0.0,0.40592678816549915
A02608,normal_risk_cdd,0.9269884569067492,8.0,1133.1368807397955,56,64719.55,24.0,0,121,0,0.0,0,0,0,0.0,0.4019034036996278
A02609,normal_risk_cdd,0.8331793798581257,5.0,811.4376578947367,38,30681.159999999996,24.0,0,96,0,0.0,0,0,0,0.0,0.4347846336763979
A02610,normal_risk_cdd,0.836747534990068,7.0,1235.3098830532213,34,37479.810000000005,24.0,0,73,0,0.0,0,0,0,0.0,0.38474516785720375
A02611,normal_risk_cdd,0.743430605647211,8.0,1336.080801082251,55,67107.44,24.0,0,107,0,0.0,0,0,0,0.0,0.4095994006019904
